Name,pos,GP,height,weight,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade
Carlos Rogers,C-F,298,82,220,18.9731543624161,7.36912751677852,1.68791946308725,2.58053691275168,0.610738255033557,0.429530201342282,0.788590604026846,0.996644295302013,1.72818791946309,5.56375838926174,2.97986577181208,2.31543624161074,1.30201342281879,0.416107382550336,0.10738255033557
Rodney Rogers,F,866,79,235,25.2575057736721,10.933025404157,1.47228637413395,3.00923787528868,1.98845265588915,1.00230946882217,0.520785219399538,1.88337182448037,3.09237875288684,9.23094688221709,4.16628175519631,2.61431870669746,1.80369515011547,2.2933025404157,0.796766743648961
Roy Rogers,F,137,82,235,16.8540145985401,4.75912408759124,1.31386861313869,2.21167883211679,0.416058394160584,0.18978102189781,1.52554744525547,0.737226277372263,1.95620437956204,4.35036496350365,2.1021897810219,1.02919708029197,0.547445255474453,0.0145985401459854,0.0072992700729927
Tree Rollins,C,234,85,235,8.58119658119658,1.37606837606838,0.641025641025641,1.34188034188034,0.200854700854701,0.153846153846154,0.717948717948718,0.333333333333333,1.2008547008547,1.08974358974359,0.512820512820513,0.5,0.35042735042735,0.00854700854700855,0
Rajon Rondo,F,437,73,171,32.5652173913044,10.8215102974828,1.14645308924485,3.30205949656751,8.06178489702517,1.92906178489703,0.130434782608696,2.66819221967963,2.23798627002288,9.30892448512586,4.47368421052632,2.79633867276888,1.72997711670481,0.597254004576659,0.1441647597254
Sean Rooks,C,749,82,250,18.1028037383178,6.24299065420561,1.25901201602136,2.58210947930574,0.842456608811749,0.34045393858478,0.666221628838451,1.07343124165554,2.21228304405874,4.97329773030708,2.28304405874499,2.39652870493992,1.67423230974633,0.0293724966622163,0.00267022696929239
Derrick Rose,G,279,75,190,36.8172043010753,20.9964157706093,0.960573476702509,2.87813620071685,6.8494623655914,0.870967741935484,0.444444444444444,2.9247311827957,1.46594982078853,17.4659498207885,8.09677419354839,4.95340501792115,4.03584229390681,2.47311827956989,0.767025089605735
Jalen Rose,G,923,80,210,30.2556879739978,14.3228602383532,0.531960996749729,2.92741061755146,3.82123510292524,0.789815817984832,0.341278439869989,2.27735644637053,2.60888407367281,11.8580715059588,5.25677139761647,3.7453954496208,3.00108342361863,2.27735644637053,0.808234019501625
Malik Rose,F,813,79,240,16.4883148831488,6.15375153751538,1.43419434194342,2.71217712177122,0.841328413284133,0.599015990159902,0.360393603936039,1.30258302583026,2.33210332103321,5.0479704797048,2.20418204182042,2.32718327183272,1.72816728167282,0.0971709717097171,0.017220172201722
Quinton Ross,G,458,78,193,18.4650655021834,4.06768558951965,0.58296943231441,1.48471615720524,0.941048034934498,0.574235807860262,0.281659388646288,0.473799126637555,1.8646288209607,3.98471615720524,1.66812227074236,0.877729257641921,0.624454148471616,0.336244541484716,0.106986899563319
Donald Royal,F,438,80,210,17.5707762557078,6.33333333333333,1.10730593607306,1.84703196347032,1.04337899543379,0.490867579908676,0.207762557077626,1.05479452054795,1.73744292237443,4.0662100456621,1.9337899543379,3.20776255707763,2.46575342465753,0.0296803652968037,0
Brandon Roy,G,321,78,215,35.6323987538941,19.0249221183801,1.07165109034268,3.20872274143302,4.65420560747664,1.03426791277259,0.233644859813084,1.83177570093458,1.94704049844237,14.993769470405,6.89408099688474,5.28660436137072,4.23364485981308,2.85046728971963,1.00311526479751
Clifford Rozier,C-F,173,83,245,17.2485549132948,4.78034682080925,2.17341040462428,3.01156069364162,0.566473988439306,0.450867052023121,0.653179190751445,0.936416184971098,2.51445086705202,4.07514450867052,2.02312138728324,1.55491329479769,0.722543352601156,0.0635838150289017,0.0115606936416185
Delaney Rudd,G,162,74,180,9.30246913580247,3.35185185185185,0.203703703703704,0.592592592592593,2.11111111111111,0.320987654320988,0.0185185185185185,1,1.00617283950617,3.14197530864198,1.27160493827161,0.783950617283951,0.62962962962963,0.734567901234568,0.179012345679012
Michael Ruffin,F,414,80,246,14.4154589371981,1.72946859903382,1.76086956521739,2.18115942028986,0.603864734299517,0.480676328502415,0.466183574879227,0.659420289855073,2.27536231884058,1.53140096618357,0.623188405797101,1.05314009661836,0.483091787439614,0.0072463768115942,0
Trevor Ruffin,G,110,73,185,17,9.19090909090909,0.263636363636364,1.14545454545455,2.88181818181818,0.518181818181818,0.0363636363636364,1.78181818181818,1.67272727272727,7.68181818181818,3.15454545454545,2,1.59090909090909,3.48181818181818,1.29090909090909
Brandon Rush,G,289,78,210,26.8615916955017,9.08304498269896,0.487889273356401,3.13494809688581,1.13494809688581,0.588235294117647,0.674740484429066,1.05536332179931,1.58477508650519,7.82352941176471,3.43252595155709,1.18685121107266,0.854671280276817,3.29757785467128,1.36332179930796
Kareem Rush,G,346,78,215,17.2080924855491,6.39595375722543,0.300578034682081,1.35260115606936,1.02023121387283,0.433526011560694,0.213872832369942,0.858381502890173,1.32658959537572,6.32369942196532,2.53179190751445,0.710982658959538,0.5,2.32658959537572,0.832369942196532
Bryon Russell,F,841,79,225,23.5481569560048,7.92271105826397,0.894173602853746,2.57074910820452,1.29013079667063,1.03923900118906,0.241379310344828,0.992865636147444,2.35909631391201,6.26872770511296,2.70392390011891,2.26634958382878,1.70035671819263,2.20689655172414,0.814506539833532
Arvydas Sabonis,C,470,87,279,24.2021276595745,11.9765957446809,1.56170212765957,5.74893617021277,2.05106382978723,0.787234042553192,1.05106382978723,1.78085106382979,2.74468085106383,8.85106382978723,4.42978723404255,3.59574468085106,2.82765957446809,0.882978723404255,0.28936170212766
John Salley,F-C,435,83,230,22.2666666666667,6.97931034482759,1.5264367816092,2.80459770114943,1.39540229885057,0.604597701149425,1.14022988505747,1.28275862068966,3.14942528735632,5.08045977011494,2.47126436781609,2.77011494252874,2.03218390804598,0.0160919540229885,0.00459770114942529
John Salmons,G-F,720,78,210,26.9444444444444,9.96527777777778,0.525,2.54722222222222,2.49583333333333,0.901388888888889,0.265277777777778,1.44583333333333,1.90972222222222,8.20138888888889,3.60694444444444,2.46666666666667,1.97916666666667,2.125,0.772222222222222
Larry Sanders,F,112,83,235,13.5267857142857,3.98214285714286,1.08035714285714,1.9375,0.4375,0.482142857142857,1.32142857142857,0.723214285714286,2.23214285714286,4.03571428571429,1.78571428571429,0.785714285714286,0.410714285714286,0.0178571428571429,0
Mike Sanders,F-G,164,78,210,19.3841463414634,6.9390243902439,0.926829268292683,1.82317073170732,1.42682926829268,0.609756097560976,0.402439024390244,0.878048780487805,2.6280487804878,6.40853658536585,3.01829268292683,1.10975609756098,0.865853658536585,0.164634146341463,0.0365853658536585
Dan Santiago,C,122,84,250,11.6229508196721,3.41803278688525,0.622950819672131,1.50819672131148,0.311475409836066,0.319672131147541,0.385245901639344,0.69672131147541,1.89344262295082,2.67213114754098,1.25409836065574,1.32786885245902,0.909836065573771,0,0
Brian Scalabrine,F,520,81,240,13.0173076923077,3.06538461538462,0.528846153846154,1.45961538461538,0.836538461538462,0.301923076923077,0.232692307692308,0.655769230769231,1.575,2.90769230769231,1.13461538461538,0.575,0.45,1.00576923076923,0.346153846153846
Danny Schayes,C-F,470,83,235,16.2085106382979,5.2936170212766,1.19574468085106,2.44042553191489,0.814893617021277,0.427659574468085,0.48936170212766,0.88936170212766,2.26382978723404,4.26595744680851,1.88297872340426,1.88723404255319,1.52553191489362,0.0212765957446809,0.00212765957446809
Steve Scheffler,C-F,174,81,250,5.27586206896552,1.90229885057471,0.46551724137931,0.568965517241379,0.149425287356322,0.172413793103448,0.0459770114942529,0.195402298850575,0.752873563218391,1.24712643678161,0.695402298850575,0.666666666666667,0.505747126436782,0.028735632183908,0.00574712643678161
Dwayne Schintzius,C,217,85,260,8.98617511520737,2.70506912442396,0.769585253456221,1.70046082949309,0.428571428571429,0.138248847926267,0.539170506912442,0.548387096774194,1.47926267281106,2.91705069124424,1.17972350230415,0.534562211981567,0.341013824884793,0.0368663594470046,0.00460829493087558
Detlef Schrempf,F-C,762,81,214,32.6863517060367,15.505249343832,1.75459317585302,5.10629921259843,3.93569553805774,0.825459317585302,0.28740157480315,2.16929133858268,3.00524934383202,10.7349081364829,5.31364829396325,5.33727034120735,4.33989501312336,1.37139107611549,0.538057742782152
Luis Scola Balvoa,F,386,81,245,30.2046632124352,14.5,2.11917098445596,5.61658031088083,1.87305699481865,0.709844559585492,0.321243523316062,1.79015544041451,3.06476683937824,11.8549222797927,6.04663212435233,3.23316062176166,2.40414507772021,0.0440414507772021,0.00259067357512953
Byron Scott,G,528,75,195,24.7083333333333,11.4469696969697,0.479166666666667,1.90909090909091,1.9375,0.922348484848485,0.231060606060606,1.22916666666667,1.48674242424242,9.28219696969697,4.18939393939394,2.72537878787879,2.26893939393939,2.26704545454545,0.799242424242424
Dennis Scott,G-F,629,80,229,28.5898251192369,12.8680445151033,0.583465818759936,2.2368839427663,2.060413354531,0.834658187599364,0.313195548489666,1.22098569157393,2.02702702702703,11.3052464228935,4.70906200317965,1.91732909379968,1.51987281399046,4.86486486486486,1.93004769475358
Shawnelle Scott,C,105,82,250,6.03809523809524,1.8,0.990476190476191,1.18095238095238,0.19047619047619,0.133333333333333,0.219047619047619,0.342857142857143,1.17142857142857,1.6,0.742857142857143,0.676190476190476,0.314285714285714,0,0
Malik Sealy,F-G,493,80,190,23.7728194726166,10.0507099391481,1.02434077079108,2.19066937119675,1.6551724137931,1.05070993914807,0.318458417849899,1.38133874239351,2.20486815415821,8.87423935091278,3.78296146044625,2.67545638945233,2.16430020283976,1.0973630831643,0.320486815415822
Thabo Sefolosha,G,409,77,215,22.1687041564792,5.3838630806846,0.735941320293399,2.95843520782396,1.47432762836186,0.97799511002445,0.45721271393643,0.982885085574572,1.79706601466993,4.79951100244499,2.10024449877751,1.05867970660147,0.772616136919315,1.27139364303178,0.410757946210269
Rony Seikaly,C,526,83,230,32.3650190114068,15.0475285171103,3.20342205323194,6.50950570342205,1.38212927756654,0.625475285171103,1.23954372623574,2.80798479087452,3.46958174904943,11.0798479087452,5.37642585551331,6.03802281368821,4.2851711026616,0.0513307984790875,0.00950570342205323
Kevin Seraphin,F,115,81,275,15.7478260869565,5.27826086956522,1.59130434782609,2.16521739130435,0.373913043478261,0.31304347826087,0.904347826086957,0.939130434782609,2.25217391304348,4.6,2.33913043478261,0.878260869565217,0.6,0.00869565217391304,0
Ansu Sesay,F,127,80,223,10.244094488189,3.15748031496063,0.803149606299213,0.952755905511811,0.488188976377953,0.299212598425197,0.236220472440945,0.456692913385827,1.2755905511811,2.92125984251969,1.26771653543307,0.874015748031496,0.559055118110236,0.228346456692913,0.062992125984252
Ramon Sessions,G,323,75,190,25.3622291021672,11.0959752321981,0.647058823529412,2.47987616099071,4.98452012383901,0.801857585139319,0.0804953560371517,1.99071207430341,1.59133126934985,8.63467492260062,3.87925696594427,4.02167182662539,3.1640866873065,0.520123839009288,0.173374613003096
Charles Shackleford,F-C,173,82,225,14.8728323699422,5,1.54335260115607,3.17341040462428,0.53757225433526,0.369942196531792,0.549132947976879,0.76878612716763,2.36994219653179,4.28323699421965,2.1271676300578,1.11560693641618,0.745664739884393,0.0173410404624277,0
Brian Shaw,G,861,78,190,22.4901277584204,6.78745644599303,0.759581881533101,2.50058072009292,4.00232288037166,0.777003484320557,0.261324041811847,1.71428571428571,2.01858304297329,6.65853658536585,2.66202090592334,1.23925667828107,0.962833914053426,1.62950058072009,0.500580720092915
Bobby Simmons,G-F,466,78,210,24.6974248927039,8.98927038626609,1.19957081545064,2.64377682403433,1.52360515021459,0.849785407725322,0.178111587982833,1.12017167381974,2.47424892703863,7.62231759656652,3.32832618025751,1.84978540772532,1.52145922746781,2.04935622317597,0.811158798283262
Lionel Simmons,F-G,454,79,210,29.6740088105727,12.8480176211454,1.75770925110132,4.48237885462555,3.29955947136564,1.13215859030837,0.795154185022026,2.16299559471366,2.43612334801762,11.4074889867841,4.93832599118943,3.73127753303965,2.87665198237885,0.31057268722467,0.0947136563876652
Dickey Simpkins,F,327,81,248,15.9051987767584,4.24464831804281,1.29357798165138,2.33639143730887,0.932721712538226,0.2782874617737,0.18348623853211,1.12538226299694,1.81345565749235,3.43730886850153,1.51376146788991,1.96024464831804,1.21100917431193,0.0275229357798165,0.00611620795107034
James Singleton,F,243,80,215,13.3868312757202,3.92592592592593,1.32098765432099,2.4238683127572,0.448559670781893,0.39917695473251,0.481481481481481,0.576131687242798,1.60493827160494,3.22222222222222,1.48971193415638,0.962962962962963,0.802469135802469,0.493827160493827,0.1440329218107
Scott Skiles,G,386,73,180,33.1424870466321,13.7253886010363,0.55440414507772,2.36269430051813,7.59585492227979,0.966321243523316,0.0492227979274611,2.93523316062176,2.46373056994819,10.5751295336788,4.6580310880829,3.6580310880829,3.26165803108808,2.95336787564767,1.14766839378238
Brian Skinner,F-C,608,81,255,17.9407894736842,4.73026315789474,1.51151315789474,3.16118421052632,0.473684210526316,0.421052631578947,0.875,0.853618421052632,2.08881578947368,3.97861842105263,1.96381578947368,1.41118421052632,0.799342105263158,0.00986842105263158,0.00328947368421053
Reggie Slater,F,259,79,215,13.5637065637066,5.5984555984556,1.2972972972973,1.66795366795367,0.55984555984556,0.351351351351351,0.216216216216216,0.942084942084942,1.94208494208494,4.003861003861,1.93822393822394,2.73745173745174,1.72200772200772,0.00772200772200772,0
Charles Smith,F-C,415,82,230,27.6746987951807,12.7879518072289,2.0289156626506,3.40963855421687,1.4,0.742168674698795,1.4,1.75421686746988,3.32048192771084,10.3060240963855,4.73012048192771,4.22409638554217,3.28674698795181,0.187951807228916,0.0409638554216867
Chris Smith,G,224,75,190,17.6607142857143,5.08928571428571,0.272321428571429,1.02678571428571,2.79910714285714,0.526785714285714,0.25,0.977678571428571,1.54464285714286,4.35714285714286,1.89732142857143,1.44642857142857,1.03125,0.71875,0.263392857142857
Charles Smith,G,142,76,194,13.8943661971831,5.13380281690141,0.401408450704225,1.00704225352113,0.873239436619718,0.612676056338028,0.492957746478873,0.78169014084507,1.43661971830986,5.11267605633803,2.09154929577465,0.732394366197183,0.443661971830986,1.76056338028169,0.507042253521127
Craig Smith,F,403,79,250,16.9429280397022,7.63771712158809,1.34739454094293,2.55086848635236,0.799007444168734,0.45409429280397,0.225806451612903,1.02481389578164,2.37468982630273,5.47642679900744,3.02977667493797,2.38461538461538,1.575682382134,0.0669975186104218,0.00248138957816377
Doug Smith,F,296,82,220,19.7060810810811,7.95945945945946,1.33108108108108,2.83783783783784,1.35135135135135,0.756756756756757,0.506756756756757,1.19256756756757,3.30743243243243,8.10472972972973,3.44594594594595,1.36824324324324,1.05743243243243,0.121621621621622,0.0101351351351351
Jabari Smith,C,108,83,240,9.84259259259259,3.0462962962963,0.453703703703704,1.19444444444444,0.611111111111111,0.342592592592593,0.240740740740741,0.5,1.53703703703704,2.80555555555556,1.15740740740741,1.0462962962963,0.722222222222222,0.0740740740740741,0.00925925925925926
Jason Smith,F,249,84,240,15.3052208835341,5.04417670682731,1.17269076305221,2.04819277108434,0.497991967871486,0.36144578313253,0.606425702811245,0.706827309236948,2.02409638554217,4.57831325301205,2.14056224899598,0.967871485943775,0.70281124497992,0.216867469879518,0.0602409638554217
Joe Smith,F,1029,82,225,26.2351797862002,10.8872691933916,2.38386783284742,3.99708454810496,0.98153547133139,0.588921282798834,0.842565597667639,1.25170068027211,2.88726919339164,9.24003887269193,4.20310981535471,3.10204081632653,2.45189504373178,0.122448979591837,0.0291545189504373
Josh Smith,F,601,81,210,33.9417637271215,15.0482529118136,2.12312811980033,5.81031613976706,3.07986688851913,1.26955074875208,2.17138103161398,2.47587354409318,2.88519134775374,12.4658901830283,5.79034941763727,4.66555740432612,3.12479201331115,1.23294509151414,0.342762063227953
J.R. Smith,G,538,78,220,24.1524163568773,12.5,0.513011152416357,2.36059479553903,2.02230483271375,0.977695167286245,0.171003717472119,1.47769516728625,2.11895910780669,10.4163568773234,4.44609665427509,2.44423791821561,1.80855018587361,4.87732342007435,1.79925650557621
Kenny Smith,G,516,75,170,28.0562015503876,12.0348837209302,0.337209302325581,1.47093023255814,4.98643410852713,0.941860465116279,0.0813953488372093,2.02906976744186,1.41279069767442,9.03875968992248,4.40116279069767,2.4593023255814,2.10852713178295,2.7422480620155,1.12403100775194
Larry Smith,F-C,192,80,215,18.5208333333333,2.38020833333333,2.66666666666667,3.75520833333333,0.776041666666667,0.661458333333333,0.234375,0.916666666666667,2.703125,2.30208333333333,1.125,0.432291666666667,0.130208333333333,0.00520833333333333,0
LaBradford Smith,G,183,75,200,17.1092896174863,6.65573770491803,0.491803278688525,0.989071038251366,2.15300546448087,0.775956284153005,0.0819672131147541,1.18032786885246,2.0327868852459,6.13114754098361,2.65027322404372,1.45901639344262,1.18579234972678,0.568306010928962,0.169398907103825
Michael Smith,F,449,80,230,23.5011135857461,5.62806236080178,2.4988864142539,4.61247216035635,1.47216035634744,0.804008908685969,0.552338530066815,1.17149220489978,2.53229398663697,3.93541202672606,2.11581291759466,2.6347438752784,1.39420935412027,0.0155902004454343,0.0022271714922049
Otis Smith,G-F,130,77,210,21.2461538461538,10.4153846153846,1.66153846153846,2.22307692307692,1.73846153846154,0.930769230769231,0.369230769230769,1.55384615384615,2.11538461538462,9.38461538461539,4.02307692307692,3.01538461538462,2.23846153846154,0.515384615384615,0.130769230769231
Steve Smith,G,942,79,200,30.6326963906582,14.2569002123142,1.18046709129512,2.06794055201699,3.10191082802548,0.770700636942675,0.291932059447983,1.81953290870488,2.41825902335456,11.1305732484076,4.8927813163482,3.84819532908705,3.25265392781316,3.40552016985138,1.21868365180467
Tony Smith,G,457,75,185,15.9628008752735,5.47921225382932,0.708971553610503,0.899343544857768,1.92778993435449,0.698030634573304,0.172866520787746,0.967177242888403,1.56892778993435,5.16849015317287,2.2253829321663,1.10940919037199,0.765864332603939,0.855579868708972,0.262582056892779
Rik Smits,C,703,88,250,26.5362731152205,15.1408250355619,1.7226173541963,4.34423897581792,1.42674253200569,0.412517780938834,1.12517780938834,1.85775248933144,3.37553342816501,12.4438122332859,6.25889046941679,3.38549075391181,2.61877667140825,0.0341394025604552,0.0042674253200569
Eric Snow,G,846,75,190,27.3439716312057,6.8451536643026,0.495271867612293,2.0354609929078,5.0177304964539,1.15248226950355,0.124113475177305,1.64420803782506,2.37943262411348,5.97399527186761,2.53427895981087,2.24231678486998,1.71158392434988,0.313238770685579,0.0650118203309693
Kirk Snyder,G,211,78,225,16.7772511848341,6.3175355450237,0.720379146919431,1.61137440758294,1.14218009478673,0.407582938388626,0.327014218009479,0.981042654028436,1.55450236966825,5.28909952606635,2.3175355450237,1.78199052132701,1.24644549763033,1.33175355450237,0.436018957345972
Willie Solomon,G,115,73,185,13.8521739130435,5.07826086956522,0.208695652173913,0.939130434782609,1.95652173913043,0.539130434782609,0.0956521739130435,1.00869565217391,1.27826086956522,5.00869565217391,1.89565217391304,0.930434782608696,0.643478260869565,2.15652173913043,0.643478260869565
Darius Songaila,F,495,81,248,18.6505050505051,6.8989898989899,1.11717171717172,2.2949494949495,1.18989898989899,0.656565656565657,0.214141414141414,0.977777777777778,2.41818181818182,5.86666666666667,2.92727272727273,1.23030303030303,1.03838383838384,0.0383838383838384,0.00606060606060606
Rory Sparrow,G,126,74,175,22.7301587301587,7.6031746031746,0.380952380952381,1.31746031746032,3.53174603174603,0.753968253968254,0.166666666666667,1.26190476190476,1.95238095238095,7.1984126984127,3.4047619047619,0.761904761904762,0.523809523809524,0.738095238095238,0.26984126984127
Marreese Speights,C,265,82,245,16.4377358490566,7.58490566037736,1.52830188679245,2.73207547169811,0.547169811320755,0.320754716981132,0.520754716981132,0.79622641509434,2.26415094339623,6.50943396226415,3.12830188679245,1.73207547169811,1.31698113207547,0.0754716981132075,0.0113207547169811
Elmore Spencer,C,157,84,270,16.8216560509554,5.87898089171975,0.808917197452229,2.72611464968153,0.694267515923567,0.337579617834395,1.0828025477707,1.5859872611465,2.14012738853503,4.80254777070064,2.47770700636943,1.59235668789809,0.923566878980892,0.0191082802547771,0
Felton Spencer,C,640,84,265,19.215625,5.240625,2.0515625,3.3171875,0.3328125,0.3875,0.834375,1.0421875,3.30625,3.853125,1.865625,2.2953125,1.509375,0.0015625,0
Tiago Splitter Beims,F,119,83,232,15.6218487394958,6.94957983193277,1.38655462184874,2.87394957983193,0.764705882352941,0.420168067226891,0.53781512605042,1,1.89075630252101,4.48739495798319,2.63025210084034,2.69747899159664,1.6890756302521,0.00840336134453781,0
Latrell Sprewell,G,913,77,190,38.6297918948521,18.3044906900329,0.843373493975904,3.2354874041621,4.013143483023,1.41730558598028,0.433734939759036,2.68346111719606,1.8499452354874,15.6560788608981,6.65498357064622,4.70755750273823,3.78532311062432,3.58378970427163,1.2092004381161
Jerry Stackhouse,G-F,933,78,218,31.8081457663451,17.3922829581994,0.987138263665595,2.26473740621651,3.43515541264737,0.92390139335477,0.464094319399786,2.80493033226152,1.90675241157556,13.9442658092176,5.70203644158628,6.04072883172562,4.96141479099679,3.33654876741693,1.02679528403001
John Starks,G,830,75,180,27.9493975903614,12.8710843373494,0.48433734939759,2.03132530120482,3.68433734939759,1.11807228915663,0.124096385542169,1.8,2.71927710843373,11.4036144578313,4.70120481927711,2.60120481927711,2.00843373493976,4.29518072289157,1.46024096385542
Vladimir Stepania,C,270,84,236,13.8,4.14074074074074,1.64444444444444,2.72592592592593,0.348148148148148,0.407407407407407,0.533333333333333,0.788888888888889,1.78518518518519,3.96666666666667,1.68518518518519,1.42222222222222,0.762962962962963,0.0555555555555556,0.00740740740740741
Deshawn Stevenson,G,768,77,210,22.44140625,7.34765625,0.510416666666667,1.71614583333333,1.69661458333333,0.513020833333333,0.166666666666667,1.02994791666667,1.39453125,6.83854166666667,2.78515625,1.65755208333333,1.16145833333333,1.83203125,0.615885416666667
Larry Stewart,F,270,80,220,20.0555555555556,7.42592592592593,1.64444444444444,2.34444444444444,1.25185185185185,0.544444444444444,0.392592592592593,1.28148148148148,2.14814814814815,5.56666666666667,2.83333333333333,2.29259259259259,1.72592592592593,0.162962962962963,0.0333333333333333
Michael Stewart,C,286,82,230,11.548951048951,2.17832167832168,1.22027972027972,1.95104895104895,0.307692307692308,0.195804195804196,0.972027972027972,0.496503496503497,1.94755244755245,1.94405594405594,0.86013986013986,0.877622377622378,0.458041958041958,0,0
Bryant Stith,G,586,77,208,28.0153583617747,10.1467576791809,1.03242320819113,2.35153583617747,2.01023890784983,1.01365187713311,0.221843003412969,1.32423208191126,1.86348122866894,8.13481228668942,3.44880546075085,3.24232081911263,2.72696245733788,1.58873720136519,0.522184300341297
John Stockton,G,1016,73,170,33.0246062992126,13.8051181102362,0.670275590551181,2.20866141732283,10.5620078740157,2.07677165354331,0.228346456692913,2.8740157480315,2.52657480314961,9.61023622047244,4.92125984251969,3.89862204724409,3.22736220472441,1.86220472440945,0.735236220472441
Peja Stojakovic,F-G,804,81,220,33.544776119403,16.9738805970149,0.92910447761194,3.77487562189055,1.75124378109453,0.92910447761194,0.131840796019901,1.35572139303483,1.73756218905473,13.3320895522388,6.00124378109453,3.10945273631841,2.78233830845771,5.46268656716418,2.18905472636816
Amare Stoudemire,F-C,641,82,245,34.4836193447738,21.5741029641186,2.62402496099844,6.13728549141966,1.45241809672387,0.867394695787831,1.43057722308892,2.63182527301092,3.40717628705148,14.7784711388456,7.87519500780031,7.57878315132605,5.77691107644306,0.19188767550702,0.046801872074883
Damon Stoudamire,G,878,70,171,33.1514806378132,13.3974943052392,0.800683371298406,2.66059225512528,6.11731207289294,1.08542141230068,0.092255125284738,2.32346241457859,1.94191343963554,12.1435079726651,4.93052391799544,2.55580865603645,2.12870159453303,3.94533029612756,1.40774487471526
Salim Stoudamire,G,157,73,179,17.0509554140127,8.02547770700637,0.140127388535032,1.22292993630573,1.04458598726115,0.35031847133758,0.0636942675159236,1.00636942675159,1.52866242038217,6.98726114649681,2.84076433121019,1.45222929936306,1.28025477707006,2.90445859872611,1.06369426751592
Erick Strickland,G,501,75,210,20.3373253493014,7.54491017964072,0.447105788423154,2.18163672654691,2.40119760479042,0.842315369261477,0.0818363273453094,1.33333333333333,1.91417165668663,6.78642714570858,2.66067864271457,1.71656686626747,1.41716566866267,2.29740518962076,0.806387225548902
Mark Strickland,F,281,81,210,12.153024911032,4.55871886120996,0.953736654804271,1.79003558718861,0.362989323843416,0.281138790035587,0.391459074733096,0.580071174377224,1.1423487544484,3.93238434163701,1.91814946619217,1.0711743772242,0.715302491103203,0.0320284697508897,0.00711743772241993
Rod Strickland,G,931,75,175,32.3684210526316,13.828141783029,1.10741138560687,2.82921589688507,7.73361976369495,1.49409237379162,0.212674543501611,2.73254564983888,1.87540279269603,11.390977443609,5.16648764769065,4.56498388829216,3.31471535982814,0.646616541353383,0.180451127819549
Derek Strong,F,456,80,220,18.7456140350877,6.7719298245614,1.71710526315789,3.1359649122807,0.638157894736842,0.445175438596491,0.206140350877193,0.923245614035088,1.62280701754386,5.44517543859649,2.33991228070175,2.62938596491228,2.06798245614035,0.133771929824561,0.0241228070175439
Rodney Stuckey,G,334,77,205,29.7215568862275,13.7814371257485,0.826347305389222,2.29640718562874,4.38622754491018,1.04191616766467,0.143712574850299,2.02095808383234,2.50299401197605,11.4580838323353,4.8562874251497,4.50898203592814,3.76047904191617,1.09880239520958,0.308383233532934
Bruno Sundov,C,102,86,220,5.13725490196078,1.69607843137255,0.313725490196078,0.735294117647059,0.176470588235294,0.147058823529412,0.137254901960784,0.294117647058824,1.03921568627451,2.17647058823529,0.774509803921569,0.186274509803922,0.0980392156862745,0.235294117647059,0.0490196078431373
Bob Sura,G,657,77,200,23.738203957382,8.60578386605784,0.89193302891933,2.51750380517504,3.76560121765601,0.975646879756469,0.216133942161339,1.87366818873668,2.24809741248097,7.0441400304414,2.9193302891933,3.0806697108067,2.12328767123288,1.98325722983257,0.643835616438356
Greg Sutton,G,168,74,170,11.5833333333333,4.52976190476191,0.130952380952381,0.779761904761905,1.69047619047619,0.5,0.0773809523809524,1.08928571428571,1.88690476190476,4.08928571428571,1.61904761904762,0.80952380952381,0.601190476190476,1.91071428571429,0.69047619047619
Mike Sweetney,F,233,80,260,15.4935622317597,6.50643776824034,1.71673819742489,2.76824034334764,0.622317596566524,0.313304721030043,0.459227467811159,1.18884120171674,2.44206008583691,4.99570815450644,2.4206008583691,2.41630901287554,1.66523605150215,0.00858369098712446,0
Stromile Swift,F,547,81,220,19.7440585009141,8.37659963436929,1.61974405850091,3.01645338208409,0.502742230347349,0.647166361974406,1.24862888482633,1.26142595978062,2.48080438756856,6.62340036563071,3.13162705667276,3.01645338208409,2.10968921389397,0.0493601462522852,0.0036563071297989
Wally Szczerbiak,F,650,79,243,30.8353846153846,14.1369230769231,1.03076923076923,2.97076923076923,2.35538461538462,0.596923076923077,0.246153846153846,1.48923076923077,2.12153846153846,11.0523076923077,5.36,2.92153846153846,2.51230769230769,2.22615384615385,0.904615384615385
Zan Tabak,C,247,84,245,14.6032388663968,4.9919028340081,1.31578947368421,2.25910931174089,0.668016194331984,0.263157894736842,0.510121457489879,1.08906882591093,2.33603238866397,4.29959514170041,2.17408906882591,1.22672064777328,0.643724696356275,0.0121457489878543,0
Maurice Taylor,F,534,81,260,24.9513108614232,11.0280898876405,1.4812734082397,3.11048689138577,1.16666666666667,0.460674157303371,0.48501872659176,1.82209737827715,3.00187265917603,9.92134831460674,4.62734082397004,2.47940074906367,1.76404494382022,0.0617977528089888,0.00936329588014981
Terry Teagle,F-G,166,77,195,18.8253012048193,10.2409638554217,1.0421686746988,1.16867469879518,1.18674698795181,0.58433734939759,0.102409638554217,1.19277108433735,1.89156626506024,9.45180722891566,4.22289156626506,2.26506024096386,1.78915662650602,0.0783132530120482,0.00602409638554217
